,perturbs,loss
177599,443,0.37032732367515564
177999,444,0.37031933665275574
178399,445,0.3703151345252991
178799,446,0.370314359664917
179199,447,0.3703276813030243
179599,448,0.3703276515007019
179999,449,0.37032943964004517
180399,450,0.37033531069755554
180799,451,0.37033241987228394
181199,452,0.37034085392951965
181599,453,0.3699348270893097
181999,454,0.3699316382408142
182399,455,0.36995717883110046
182799,456,0.36997801065444946
183199,457,0.36998534202575684
183599,458,0.3699854910373688
183999,459,0.3699914216995239
184399,460,0.3704310953617096
184799,461,0.3700188994407654
185199,462,0.37043890357017517
185599,463,0.3704415261745453
185999,464,0.3704543709754944
186399,465,0.3704632818698883
186799,466,0.3704868257045746
187199,467,0.37048807740211487
187599,468,0.3704849183559418
187999,469,0.3705279231071472
188399,470,0.37053194642066956
188799,471,0.3705280125141144
189199,472,0.3705295920372009
189599,473,0.3705359697341919
189999,474,0.3705422580242157
190399,475,0.3705787658691406
190799,476,0.37059542536735535
191199,477,0.3706000745296478
191599,478,0.37059706449508667
191999,479,0.37062740325927734
192399,480,0.37062808871269226
192799,481,0.37064650654792786
193199,482,0.3706578016281128
193599,483,0.3706686198711395
193999,484,0.37068435549736023
194399,485,0.3703366219997406
194799,486,0.3703380823135376
195199,487,0.3703363239765167
195599,488,0.3703378736972809
195999,489,0.37033405900001526
196399,490,0.369899183511734
196799,491,0.3698996305465698
197199,492,0.37032654881477356
197599,493,0.3703420162200928
197999,494,0.37034276127815247
198399,495,0.37036409974098206
198799,496,0.3703750669956207
199199,497,0.37037959694862366
199599,498,0.37037453055381775
199999,499,0.3703663647174835
200399,500,0.37034904956817627
200799,501,0.37034958600997925
201199,502,0.370361328125
201599,503,0.3707921802997589
201999,504,0.3707772493362427
202399,505,0.370768666267395
202799,506,0.370787113904953
203199,507,0.3707902729511261
203599,508,0.3707848787307739
203999,509,0.37076854705810547
204399,510,0.37077343463897705
204799,511,0.37078285217285156
205199,512,0.3707978129386902
205599,513,0.37081295251846313
205999,514,0.3704043924808502
206399,515,0.37042123079299927
206799,516,0.3708498775959015
207199,517,0.3708617091178894
207599,518,0.3708692491054535
207999,519,0.37086179852485657
208399,520,0.37086156010627747
208799,521,0.37130507826805115
209199,522,0.371314138174057
209599,523,0.37131834030151367
209999,524,0.37132948637008667
210399,525,0.3709050416946411
210799,526,0.3708970248699188
211199,527,0.37131795287132263
211599,528,0.3713172972202301
211999,529,0.37088078260421753
212399,530,0.37089788913726807
212799,531,0.37089335918426514
213199,532,0.3704308569431305
213599,533,0.3704514801502228
213999,534,0.37047383189201355
214399,535,0.3704909384250641
214799,536,0.3704858422279358
215199,537,0.3704877197742462
215599,538,0.37050628662109375
215999,539,0.3709477186203003
216399,540,0.37093913555145264
216799,541,0.3709472417831421
217199,542,0.3709675967693329
217599,543,0.3714093565940857
217999,544,0.3714159429073334
218399,545,0.3710021674633026
218799,546,0.3710194528102875
219199,547,0.37102586030960083
219599,548,0.3710358440876007
219999,549,0.37104374170303345
220399,550,0.371046245098114
220799,551,0.3710387051105499
221199,552,0.3706035912036896
221599,553,0.3705999553203583
221999,554,0.37102609872817993
222399,555,0.37102216482162476
222799,556,0.37101584672927856
223199,557,0.37102046608924866
223599,558,0.3709966242313385
223999,559,0.3709898293018341
224399,560,0.3709838092327118
224799,561,0.371001660823822
225199,562,0.3710058629512787
225599,563,0.3710106611251831
225999,564,0.371006578207016
226399,565,0.37100568413734436
226799,566,0.3709910809993744
227199,567,0.37100738286972046
227599,568,0.3710247576236725
227999,569,0.3710160553455353
228399,570,0.37058523297309875
228799,571,0.37060943245887756
229199,572,0.3710218667984009
229599,573,0.37102341651916504
229999,574,0.37103232741355896
230399,575,0.37103384733200073
230799,576,0.37102124094963074
231199,577,0.3710261881351471
231599,578,0.37104326486587524
231999,579,0.3710489869117737
232399,580,0.37105435132980347
232799,581,0.3710390031337738
233199,582,0.3710406422615051
233599,583,0.37103649973869324
233999,584,0.37104320526123047
234399,585,0.37104490399360657
234799,586,0.37192612886428833
235199,587,0.3719606399536133
235599,588,0.3719678521156311
235999,589,0.37198588252067566
236399,590,0.37198537588119507
236799,591,0.3719789683818817
237199,592,0.37155553698539734
237599,593,0.37156006693840027
237999,594,0.3715558648109436
238399,595,0.37157750129699707
238799,596,0.3715987801551819
239199,597,0.37159857153892517
239599,598,0.37161850929260254
239999,599,0.37163373827934265
240399,600,0.3716588318347931
240799,601,0.371671587228775
241199,602,0.37209904193878174
241599,603,0.37210023403167725
241999,604,0.3721075654029846
242399,605,0.3721201419830322
242799,606,0.37214362621307373
243199,607,0.3721558153629303
243599,608,0.3721584677696228
243999,609,0.3721555769443512
244399,610,0.37216392159461975
244799,611,0.3721656799316406
245199,612,0.37216877937316895
245599,613,0.3721647560596466
245999,614,0.3721562325954437
246399,615,0.3721252381801605
246799,616,0.37211647629737854
247199,617,0.37214478850364685
247599,618,0.37216171622276306
247999,619,0.37174394726753235
248399,620,0.37174540758132935
248799,621,0.37133947014808655
249199,622,0.3713454604148865
249599,623,0.37134459614753723
249999,624,0.37135857343673706
250399,625,0.37138816714286804
250799,626,0.37139570713043213
251199,627,0.3714229464530945
251599,628,0.3714318573474884
251999,629,0.37143218517303467
252399,630,0.37140780687332153
252799,631,0.37097910046577454
253199,632,0.37098419666290283
253599,633,0.37139537930488586
253999,634,0.3718176484107971
254399,635,0.37181031703948975
254799,636,0.37181276082992554
255199,637,0.37139010429382324
255599,638,0.3714038133621216
255999,639,0.3714091181755066
256399,640,0.3714042901992798
256799,641,0.37139177322387695
257199,642,0.3713945150375366
257599,643,0.3713984191417694
257999,644,0.37141066789627075
258399,645,0.3714291751384735
258799,646,0.3714177906513214
259199,647,0.37143674492836
259599,648,0.37143436074256897
259999,649,0.3714369535446167
260399,650,0.3714282214641571
260799,651,0.3714287281036377
261199,652,0.37143319845199585
261599,653,0.37186622619628906
261999,654,0.37187671661376953
262399,655,0.37188223004341125
262799,656,0.37188223004341125
263199,657,0.3714642822742462
263599,658,0.37188035249710083
263999,659,0.3718915581703186
264399,660,0.37188827991485596
264799,661,0.3718967139720917
265199,662,0.37190771102905273
265599,663,0.37191978096961975
265999,664,0.3719039857387543
266399,665,0.37191084027290344
266799,666,0.3719264268875122
267199,667,0.3719264268875122
267599,668,0.3719371259212494
267999,669,0.3719339072704315
268399,670,0.37193959951400757
268799,671,0.3719434142112732
269199,672,0.37194734811782837
269599,673,0.3719535768032074
269999,674,0.3719464838504791
270399,675,0.37195584177970886
270799,676,0.3719415068626404
271199,677,0.3719315230846405
271599,678,0.3719271719455719
271999,679,0.3719760477542877
272399,680,0.37195631861686707
272799,681,0.371963232755661
273199,682,0.37196725606918335
273599,683,0.3719627559185028
273999,684,0.37153053283691406
274399,685,0.3715226352214813
274799,686,0.3715304136276245
275199,687,0.3719535171985626
275599,688,0.37153857946395874
275999,689,0.3715294897556305
276399,690,0.37153002619743347
276799,691,0.37153324484825134
277199,692,0.37153542041778564
277599,693,0.37152624130249023
277999,694,0.37153416872024536
278399,695,0.37153545022010803
278799,696,0.37153932452201843
279199,697,0.37155261635780334
279599,698,0.37156417965888977
279999,699,0.37154385447502136
280399,700,0.3715527355670929
280799,701,0.37155112624168396
281199,702,0.37154248356819153
281599,703,0.3715311884880066
281999,704,0.37153130769729614
282399,705,0.37153226137161255
282799,706,0.3715371787548065
283199,707,0.3715360760688782
283599,708,0.3715367019176483
283999,709,0.3715416193008423
284399,710,0.37113139033317566
284799,711,0.37112662196159363
285199,712,0.37112051248550415
285599,713,0.3711170256137848
285999,714,0.3711356818675995
286399,715,0.3711353540420532
286799,716,0.37116074562072754
287199,717,0.3711564242839813
287599,718,0.37118080258369446
287999,719,0.3712007403373718
288399,720,0.37120163440704346
288799,721,0.3712027966976166
289199,722,0.3712035119533539
289599,723,0.37120628356933594
289999,724,0.3712255656719208
290399,725,0.37122341990470886
290799,726,0.3712038993835449
291199,727,0.3712197244167328
291599,728,0.37122079730033875
291999,729,0.3712148368358612
292399,730,0.37122833728790283
292799,731,0.3712241053581238
293199,732,0.3712407648563385
293599,733,0.37124523520469666
293999,734,0.3712446689605713
294399,735,0.3712499141693115
294799,736,0.37125247716903687
295199,737,0.3712478280067444
295599,738,0.37125906348228455
295999,739,0.3712557256221771
296399,740,0.3712717890739441
296799,741,0.3712681531906128
297199,742,0.3712773025035858
297599,743,0.371275931596756
297999,744,0.3712715804576874
298399,745,0.3712725341320038
298799,746,0.37126943469047546
299199,747,0.37126561999320984
299599,748,0.3712543249130249
299999,749,0.3712819516658783
300399,750,0.371281236410141
300799,751,0.37128710746765137
301199,752,0.3717169463634491
301599,753,0.37171992659568787
301999,754,0.37173745036125183
302399,755,0.371722012758255
302799,756,0.37215906381607056
303199,757,0.3721601963043213
303599,758,0.3721599876880646
303999,759,0.37216073274612427
304399,760,0.3721633553504944
304799,761,0.37216678261756897
305199,762,0.37216904759407043
305599,763,0.37216904759407043
305999,764,0.3721705377101898
306399,765,0.3721606135368347
306799,766,0.37174490094184875
307199,767,0.37174174189567566
307599,768,0.37174972891807556
307999,769,0.3717547655105591
308399,770,0.37218499183654785
308799,771,0.372202605009079
309199,772,0.37263667583465576
309599,773,0.3726438581943512
309999,774,0.37264713644981384
310399,775,0.37266242504119873
310799,776,0.37266427278518677
311199,777,0.37265872955322266
311599,778,0.3726690411567688
311999,779,0.3726746737957001
312399,780,0.3726780414581299
312799,781,0.3726886510848999
313199,782,0.3727014660835266
313599,783,0.37269967794418335
313999,784,0.3726925551891327
314399,785,0.37270399928092957
314799,786,0.3727150559425354
315199,787,0.3727390468120575
315599,788,0.3727511763572693
315999,789,0.37275248765945435
316399,790,0.3723545968532562
316799,791,0.37235283851623535
317199,792,0.37234753370285034
317599,793,0.37234702706336975
317999,794,0.37234124541282654
318399,795,0.37234506011009216
318799,796,0.37192273139953613
319199,797,0.37192919850349426
319599,798,0.3719448447227478
319999,799,0.37195107340812683
320399,800,0.37196069955825806
320799,801,0.3719625771045685
321199,802,0.37196195125579834
321599,803,0.37194132804870605
321999,804,0.37192800641059875
322399,805,0.3719240427017212
322799,806,0.3719320595264435
323199,807,0.37193962931632996
323599,808,0.37193867564201355
323999,809,0.37194639444351196
324399,810,0.37195420265197754
324799,811,0.3715326189994812
325199,812,0.37194499373435974
325599,813,0.37152332067489624
325999,814,0.37194639444351196
326399,815,0.37194716930389404
326799,816,0.3719477951526642
327199,817,0.37193265557289124
327599,818,0.3719460070133209
327999,819,0.37193867564201355
328399,820,0.37194928526878357
328799,821,0.3719587028026581
329199,822,0.3719828128814697
329599,823,0.37198320031166077
329999,824,0.37197810411453247
330399,825,0.37199005484580994
330799,826,0.37197884917259216
331199,827,0.3719690442085266
331599,828,0.37196382880210876
331999,829,0.37198325991630554
332399,830,0.37197616696357727
332799,831,0.3719879686832428
333199,832,0.3719944357872009
333599,833,0.3719977140426636
333999,834,0.3719994127750397
334399,835,0.37199240922927856
334799,836,0.3720007836818695
335199,837,0.3719983994960785
335599,838,0.37199896574020386
335999,839,0.3715827167034149
336399,840,0.37157246470451355
336799,841,0.37158307433128357
337199,842,0.3715965151786804
337599,843,0.3715965151786804
337999,844,0.371594101190567
338399,845,0.3716127276420593
338799,846,0.3724730312824249
339199,847,0.37208685278892517
339599,848,0.3725034296512604
339999,849,0.3725176751613617
340399,850,0.3725284934043884
340799,851,0.37251514196395874
341199,852,0.37253180146217346
341599,853,0.3725340962409973
341999,854,0.37253066897392273
342399,855,0.37253648042678833
342799,856,0.3725534975528717
343199,857,0.3725518584251404
343599,858,0.37254685163497925
343999,859,0.37254756689071655
344399,860,0.37257951498031616
344799,861,0.3726152181625366
345199,862,0.372609406709671
345599,863,0.37261900305747986
345999,864,0.3726346492767334
346399,865,0.37265315651893616
346799,866,0.3726535737514496
347199,867,0.3726676404476166
347599,868,0.37267404794692993
347999,869,0.3726726472377777
348399,870,0.37269127368927
348799,871,0.3727051615715027
349199,872,0.3726717233657837
349599,873,0.37267640233039856
349999,874,0.37267929315567017
350399,875,0.37268397212028503
350799,876,0.3722851574420929
351199,877,0.3722897469997406
351599,878,0.37270697951316833
351999,879,0.37268421053886414
352399,880,0.3726859986782074
352799,881,0.37269726395606995
353199,882,0.37270861864089966
353599,883,0.37272071838378906
353999,884,0.37275779247283936
354399,885,0.37275761365890503
