,perturbs,loss
176099,586,0.3107168674468994
176399,587,0.31072115898132324
176699,588,0.3107181489467621
176999,589,0.31071847677230835
177299,590,0.3107239603996277
177599,591,0.3107130527496338
177899,592,0.3107098340988159
178199,593,0.3107081949710846
178499,594,0.31071677803993225
178799,595,0.31073135137557983
179099,596,0.31073909997940063
179399,597,0.3107377588748932
179699,598,0.311229944229126
179999,599,0.31122779846191406
180299,600,0.3112275004386902
180599,601,0.31124112010002136
180899,602,0.31124207377433777
181199,603,0.3117358684539795
181499,604,0.3117716908454895
181799,605,0.31177014112472534
182099,606,0.3117612898349762
182399,607,0.3117577135562897
182699,608,0.31175824999809265
182999,609,0.31174537539482117
183299,610,0.31174206733703613
183599,611,0.31175029277801514
183899,612,0.3117573857307434
184199,613,0.311748743057251
184499,614,0.31174543499946594
184799,615,0.31174299120903015
185099,616,0.3117378056049347
185399,617,0.311737060546875
185699,618,0.31172823905944824
185999,619,0.3117325007915497
186299,620,0.31173691153526306
186599,621,0.3117346465587616
186899,622,0.311745822429657
187199,623,0.3117400109767914
187499,624,0.3117261826992035
187799,625,0.31175267696380615
188099,626,0.3117635250091553
188399,627,0.3117716908454895
188699,628,0.3117738962173462
188999,629,0.3117743730545044
189299,630,0.31178712844848633
189599,631,0.31180277466773987
189899,632,0.31180140376091003
190199,633,0.31180110573768616
190499,634,0.3117919862270355
190799,635,0.3118181824684143
191099,636,0.3118094503879547
191399,637,0.311804860830307
191699,638,0.3118053674697876
191999,639,0.3118118941783905
192299,640,0.31181374192237854
192599,641,0.3118177652359009
192899,642,0.3118222951889038
193199,643,0.31182047724723816
193499,644,0.31184297800064087
193799,645,0.31182289123535156
194099,646,0.31183651089668274
194399,647,0.3118356764316559
194699,648,0.31183478236198425
194999,649,0.3118351101875305
195299,650,0.31183958053588867
195599,651,0.3118411600589752
195899,652,0.3118274211883545
196199,653,0.3118339478969574
196499,654,0.3113325536251068
196799,655,0.31133395433425903
197099,656,0.3113463819026947
197399,657,0.31136220693588257
197699,658,0.3113570809364319
197999,659,0.31134435534477234
198299,660,0.3113485872745514
198599,661,0.31134483218193054
198899,662,0.3108353614807129
199199,663,0.3108307421207428
199499,664,0.3108482360839844
199799,665,0.31085824966430664
200099,666,0.31086522340774536
200399,667,0.3108712136745453
200699,668,0.3108671307563782
200999,669,0.3108755052089691
201299,670,0.31087109446525574
201599,671,0.3108763098716736
201899,672,0.3108774423599243
202199,673,0.3113996982574463
202499,674,0.3114009201526642
202799,675,0.3113963007926941
203099,676,0.3114136755466461
203399,677,0.3114094138145447
203699,678,0.3113994896411896
203999,679,0.311381071805954
204299,680,0.31137752532958984
204599,681,0.3113742768764496
204899,682,0.31137821078300476
205199,683,0.3113729655742645
205499,684,0.3113659620285034
205799,685,0.3113645613193512
206099,686,0.31137385964393616
206399,687,0.3113729655742645
206699,688,0.31138116121292114
206999,689,0.31137925386428833
207299,690,0.3113994002342224
207599,691,0.31141069531440735
207899,692,0.3114093542098999
208199,693,0.31141790747642517
208499,694,0.31089526414871216
208799,695,0.3108976185321808
209099,696,0.3108806312084198
209399,697,0.31086525321006775
209699,698,0.31085920333862305
209999,699,0.31084856390953064
210299,700,0.31085142493247986
210599,701,0.31084612011909485
210899,702,0.31086257100105286
211199,703,0.310293585062027
211499,704,0.3102947175502777
211799,705,0.31029582023620605
