,perturbs,loss
136399,340,0.38431569933891296
136799,341,0.3843558430671692
137199,342,0.384378045797348
137599,343,0.38439518213272095
137999,344,0.3844257593154907
138399,345,0.3844752907752991
138799,346,0.3845064043998718
139199,347,0.3845355808734894
139599,348,0.3845858871936798
139999,349,0.3846205472946167
140399,350,0.3842335343360901
140799,351,0.38426628708839417
141199,352,0.3842971920967102
141599,353,0.38433706760406494
141999,354,0.3843587040901184
142399,355,0.384414404630661
142799,356,0.3844587504863739
143199,357,0.384474515914917
143599,358,0.38450631499290466
143999,359,0.38455143570899963
144399,360,0.3845803737640381
144799,361,0.384598046541214
145199,362,0.3846236765384674
145599,363,0.38465049862861633
145999,364,0.38468846678733826
146399,365,0.38471466302871704
146799,366,0.38471975922584534
147199,367,0.3847501575946808
147599,368,0.3847975730895996
147999,369,0.3848217725753784
148399,370,0.3848838210105896
148799,371,0.3849078118801117
149199,372,0.3849254846572876
149599,373,0.3849596679210663
149999,374,0.3849959373474121
150399,375,0.3850359320640564
150799,376,0.385080486536026
151199,377,0.38513025641441345
151599,378,0.38517484068870544
151999,379,0.3851807713508606
152399,380,0.38521522283554077
152799,381,0.3852514326572418
153199,382,0.3852842152118683
153599,383,0.3857194185256958
153999,384,0.3857460916042328
154399,385,0.38579845428466797
154799,386,0.3858245611190796
155199,387,0.38586142659187317
155599,388,0.3858989477157593
155999,389,0.38592541217803955
156399,390,0.3859565556049347
156799,391,0.38597720861434937
157199,392,0.38601556420326233
157599,393,0.38602349162101746
157999,394,0.3860432803630829
158399,395,0.3860604166984558
158799,396,0.38611412048339844
159199,397,0.3861471712589264
159599,398,0.38618022203445435
159999,399,0.38618335127830505
160399,400,0.3862256109714508
160799,401,0.3862644135951996
161199,402,0.38630539178848267
161599,403,0.38633325695991516
161999,404,0.38638120889663696
162399,405,0.38642212748527527
162799,406,0.38602742552757263
163199,407,0.3860444724559784
163599,408,0.3856433928012848
163999,409,0.3856690227985382
164399,410,0.3857177197933197
164799,411,0.38575342297554016
165199,412,0.3857908546924591
165599,413,0.3858194053173065
165999,414,0.3858410716056824
166399,415,0.38543230295181274
166799,416,0.3854508101940155
167199,417,0.38551077246665955
167599,418,0.3855350613594055
167999,419,0.38601154088974
168399,420,0.38608771562576294
168799,421,0.3856917917728424
169199,422,0.38572022318840027
169599,423,0.38576120138168335
169999,424,0.38578835129737854
170399,425,0.3858256936073303
170799,426,0.3858506679534912
171199,427,0.38589850068092346
