,edges,metagrad,accuracy_before,accuracy_after,accuracy_unseen,loss_before,loss_after,loss_unseen,accuracy_before_eval,accuracy_after_eval,accuracy_unseen_eval,loss_before_eval,loss_after_eval,loss_unseen_eval
101,185,inf,0.8763993978500366,0.8765593767166138,0.7681830525398254,12.299695014953613,12.283660888671875,23.057044982910156,0.8763993978500366,0.8765593767166138,0.7681830525398254,12.299695014953613,12.283660888671875,23.057044982910156
102,187,inf,0.8770384192466736,0.8771917223930359,0.7687526345252991,12.226312637329102,12.211545944213867,22.993009567260742,0.8770384192466736,0.8771917223930359,0.7687526345252991,12.226312637329102,12.211545944213867,22.993009567260742
103,191,inf,0.8783039450645447,0.8785074949264526,0.7652608752250671,12.104981422424316,12.084588050842285,23.3281192779541,0.8783039450645447,0.8785074949264526,0.7652608752250671,12.104981422424316,12.084588050842285,23.3281192779541
104,194,inf,0.8766875863075256,0.8768892884254456,0.7703870534896851,12.275449752807617,12.255243301391602,22.821044921875,0.8766875863075256,0.8768892884254456,0.7703870534896851,12.275449752807617,12.255243301391602,22.821044921875
105,198,inf,0.8772953152656555,0.877484142780304,0.7691240906715393,12.193292617797852,12.17516803741455,22.935285568237305,0.8772953152656555,0.877484142780304,0.7691240906715393,12.193292617797852,12.17516803741455,22.935285568237305
106,192,inf,0.8766061663627625,0.8768062591552734,0.7699660658836365,12.258649826049805,12.238585472106934,22.867267608642578,0.8766061663627625,0.8768062591552734,0.7699660658836365,12.258649826049805,12.238585472106934,22.867267608642578
107,203,inf,0.877063512802124,0.8772756457328796,0.7675639390945435,12.22437858581543,12.203522682189941,23.092247009277344,0.877063512802124,0.8772756457328796,0.7675639390945435,12.22437858581543,12.203522682189941,23.092247009277344
108,209,inf,0.8776085376739502,0.8777764439582825,0.768207848072052,12.176823616027832,12.159993171691895,23.053314208984375,0.8776085376739502,0.8777764439582825,0.768207848072052,12.176823616027832,12.159993171691895,23.053314208984375
109,201,inf,0.8777839541435242,0.8779825568199158,0.7679106593132019,12.15087604522705,12.131110191345215,23.07801055908203,0.8777839541435242,0.8779825568199158,0.7679106593132019,12.15087604522705,12.131110191345215,23.07801055908203
110,211,inf,0.8773015737533569,0.877505362033844,0.7672420144081116,12.200645446777344,12.180220603942871,23.122949600219727,0.8773015737533569,0.877505362033844,0.7672420144081116,12.200645446777344,12.180220603942871,23.122949600219727
111,212,inf,0.8770822882652283,0.8773102164268494,0.769223153591156,12.21937084197998,12.196528434753418,22.95213508605957,0.8770822882652283,0.8773102164268494,0.769223153591156,12.21937084197998,12.196528434753418,22.95213508605957
